movieId,mean,count,weighted_score,title,genres,IMAX,Children,Action,Fantasy,Thriller,Sci-Fi,Comedy,Film-Noir,(no genres listed),Documentary,Animation,Horror,Adventure,Romance,Crime,Mystery,War,Musical,Drama,Western
7919,3.861702128,188,3.826999022,Drunken Angel (Yoidore tenshi) (1948),Drama|Film-Noir,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
7920,3.782967033,182,3.755734288,Desperate Living (1977),Comedy|Crime,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
7921,2.285714286,49,2.671405559,"Devil's Rain, The (1975)",Horror,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7922,3.102040816,49,3.23478584,"Valachi Papers,The (1972)",Crime|Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
7923,3.52016129,124,3.521710922,Rolling Thunder (1977),Action|Drama,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7924,3.911417323,508,3.895603386,Stray Dog (Nora inu) (1949),Drama|Film-Noir|Thriller,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
7925,3.94747557,1228,3.940135836,"Hidden Fortress, The (Kakushi-toride no san-akunin) (1958)",Action|Adventure,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7926,4.125615764,812,4.109915821,High and Low (Tengoku to jigoku) (1963),Crime|Drama|Film-Noir|Thriller,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
7928,3.384615385,39,3.437209749,After the Rehearsal (Efter repetitionen) (1984),Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7930,3.012618297,317,3.046223583,"People Under the Stairs, The (1991)",Horror|Mystery|Thriller,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
7932,3.856031128,514,3.842667527,Dark Days (2000),Documentary,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7933,3.597107438,242,3.591552253,"Night in Casablanca, A (1946)",Comedy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7934,3.795126973,1457,3.791189854,Zelig (1983),Comedy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7935,3.582089552,67,3.569323536,Face to Face (Ansikte mot ansikte) (1976),Drama|Fantasy|Horror|Mystery,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
7936,3.890186916,214,3.856651672,Shame (Skammen) (1968),Drama|War,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7937,3.950859951,407,3.929300221,"Silence, The (Tystnaden) (1963)",Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7938,4.038793103,464,4.015781471,Winter Light (Nattvardsgästerna) (1963),Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7939,4.014677104,511,3.994690046,Through a Glass Darkly (Såsom i en spegel) (1961),Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7940,3.756944444,216,3.736007541,The Magician (1958),Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7941,3.971534653,404,3.948755387,Smiles of a Summer Night (Sommarnattens leende) (1955),Comedy|Romance,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
7942,3.701388889,216,3.685587373,Summer with Monika (Sommaren med Monika) (1953),Drama|Romance,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
7943,3.876138434,549,3.862819255,"Killers, The (1946)",Crime|Film-Noir,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
7944,3.785971223,278,3.767232649,"Night of the Iguana, The (1964)",Drama|Thriller,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7946,3.338461538,65,3.387009134,Reflections in a Golden Eye (1967),Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7947,3.511764706,85,3.515605558,Under the Volcano (1984),Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7948,3.345744681,94,3.380774092,Wise Blood (1979),Comedy|Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
7949,3.193877551,98,3.255581622,"Yakuza, The (1975)",Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7951,3.288401254,319,3.304016993,Nightbreed (1990),Fantasy|Horror,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7952,2.783333333,30,3.099419128,Beyond the Door II (Schock) (Shock) (Suspense) (1977),Horror,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7953,3.435897436,39,3.469996634,Rabid Dogs (1974),Crime|Drama|Thriller,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
7954,2.879032258,62,3.049640413,"Baron Blood (Orrori del castello di Norimberga, Gli) (1972)",Horror,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7958,2.769230769,39,3.043767126,Bloody Mama (1970),Crime|Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
7959,3.208791209,91,3.271414112,"Trip, The (1967)",Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7976,3.174262735,373,3.194100746,Ken Park (2002),Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7979,3.954692557,309,3.926494848,Monterey Pop (1968),Documentary|Musical,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
7980,3.735404192,1336,3.732083796,"Bridge Too Far, A (1977)",Action|Drama|War,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7981,3.971434124,2573,3.967695489,Infernal Affairs (Mou gaan dou) (2002),Crime|Drama|Thriller,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
7982,3.606681034,928,3.604915573,"Tale of Two Sisters, A (Janghwa, Hongryeon) (2003)",Drama|Horror|Mystery|Thriller,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
7983,3.753433208,801,3.747472412,Broadway Danny Rose (1984),Comedy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7984,3.387139108,381,3.39496227,From Beyond (1986),Horror|Sci-Fi,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7986,2.307377049,122,2.494234685,Robot Jox (1990),Sci-Fi,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7987,2.985849057,106,3.079451521,Dolls (1987),Horror,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7988,2.665584416,154,2.773692015,Space Truckers (1996),Comedy|Sci-Fi,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7989,2.720588235,34,3.038746333,Not of This Earth (1988),Sci-Fi,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7990,3.438848921,278,3.445565982,Rock 'N' Roll High School (1979),Comedy|Musical,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
7991,3.227002967,674,3.236594533,Death Race 2000 (1975),Action|Sci-Fi,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7992,3.565789474,38,3.552829911,Cockfighter (1974),Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7993,3.280373832,107,3.323021664,"Bucket Of Blood, A (1959)",Comedy|Horror,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
7994,3.088235294,34,3.261960619,"Premature Burial, The (1962)",Horror,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7995,3.279069767,43,3.364150687,"Wild Angels, The (1966)",Action|Drama,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8003,3.103448276,58,3.220872433,Bedlam (1946),Drama|Horror,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
8004,3.093023256,86,3.182127728,Planet of the Vampires (Terrore nello spazio) (1965),Horror|Sci-Fi,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8007,3.154411765,68,3.246331052,Pure Country (1992),Drama|Musical|Romance,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
8008,3.390160183,437,3.396884084,Brigadoon (1954),Fantasy|Musical|Romance,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
8009,3.161290323,31,3.314524428,Marjorie Morningstar (1958),Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8010,3.691295547,494,3.684437587,"Power of One, The (1992)",Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8011,3.820974576,472,3.808036022,"Weather Underground, The (2002)",Documentary,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8012,3.846450617,648,3.83607432,Kikujiro (Kikujirô no natsu) (1999),Comedy|Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
8013,3.17816092,87,3.249264171,I'm with Lucy (2002),Comedy|Romance,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
8014,3.999563509,2291,3.995101511,"Spring, Summer, Fall, Winter... and Spring (Bom yeoreum gaeul gyeoul geurigo bom) (2003)",Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8015,3.601626016,246,3.595782816,"Phantom Tollbooth, The (1970)",Adventure|Animation|Children|Fantasy,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
8016,3.634390651,599,3.630708204,"Getaway, The (1972)",Action|Crime|Drama|Thriller,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
8017,3.50295858,169,3.506124579,10 Rillington Place (1971),Crime|Drama|Thriller,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
8019,3.390025575,782,3.393867904,Dark Water (Honogurai mizu no soko kara) (2002),Drama|Horror|Mystery|Thriller,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
8024,3.172727273,110,3.232346929,"Thing Called Love, The (1993)",Comedy|Drama|Romance,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
8025,3.557692308,104,3.552934878,The Thief (1997),Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8033,3.909753363,892,3.900623408,How to Steal a Million (1966),Comedy|Crime|Romance,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
8035,2.848039216,102,2.969111247,"Stendhal Syndrome, The (Sindrome di Stendhal, La) (1996)",Crime|Horror|Thriller,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
8039,3.66536965,514,3.659831706,Support Your Local Sheriff! (1969),Comedy|Western,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
8040,3.310185185,108,3.347459959,Brain Donors (1992),Comedy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8042,3.824700109,1834,3.821212174,Mean Streets (1973),Crime|Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
8043,2.988505747,87,3.097888025,Jack the Bear (1993),Comedy|Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
8044,3.827102804,321,3.808075203,I Am a Fugitive from a Chain Gang (1932),Crime|Drama|Film-Noir,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
8045,3.245652174,460,3.258651026,Hamburger Hill (1987),Action|Drama|War,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
8055,2.351851852,27,2.881016218,"Last Broadcast, The (1998)",Horror|Mystery|Thriller,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
8056,3.338709677,124,3.367601333,Harper (1966),Crime|Drama|Mystery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
8057,3.453947368,76,3.471120354,Sweet Bird of Youth (1962),Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8062,2.612903226,155,2.726947993,Dahmer (2002),Drama|Horror|Thriller,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
8063,3.23880597,67,3.310896569,Paradise (1991),Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8068,3.71875,32,3.642033235,Sundays and Cybele (Les dimanches de Ville d'Avray) (1962),Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8069,3.066666667,30,3.262880667,Comes a Horseman (1978),Drama|Romance|Western,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
8070,3.515625,32,3.521662864,Grill Point (Halbe Treppe) (2002),Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8092,2.756097561,82,2.919901872,Frankenstein Unbound (1990),Drama|Horror|Sci-Fi,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
8093,3.036363636,165,3.094490881,Shiri (Swiri) (1999),Action|Drama|Romance|Thriller,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8094,3.8261563,627,3.816132195,Bad Day at Black Rock (1955),Drama|Thriller|Western,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
8117,3.678756477,386,3.670759301,In China They Eat Dogs (I Kina spiser de hunde) (1999),Action|Comedy,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8118,2.33490566,106,2.540389021,Delta Force 2 (Delta Force 2: The Colombian Connection) (1990),Action|Adventure|Thriller|War,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
8119,3.208955224,268,3.23334412,Crossroads (1986),Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8120,3.130434783,23,3.325995437,29th Street (1991),Comedy|Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
8121,3.715725806,248,3.700628869,"Seducing Doctor Lewis (Grande séduction, La) (2003)",Comedy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8123,3.45,80,3.467350928,Sammy and Rosie Get Laid (1987),Comedy|Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
8124,3.256756757,37,3.358810079,Leaving Normal (1992),Comedy|Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
8125,3.965785381,643,3.95138315,Sunrise: A Song of Two Humans (1927),Drama|Romance,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8126,3.455813953,215,3.46274175,Shock Corridor (1963),Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8127,3.023076923,65,3.15137695,"First $20 Million Is Always the Hardest, The (2002)",Comedy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8128,3.971101418,917,3.960777204,Au revoir les enfants (1987),Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8129,2.697802198,91,2.859909687,Sex: The Annabel Chong Story (1999),Documentary,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8130,3.189440994,161,3.230436036,"Girl Next Door, The (1999)",Documentary,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8131,3.734744707,803,3.729296721,Pursuit of Happiness (2001),Comedy|Romance,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
8132,3.914092915,3853,3.911914786,Gladiator (1992),Action|Drama,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8133,3.643564356,101,3.623331664,"Inheritance, The (Arven) (2003)",Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8134,3.37012987,231,3.384070335,Wonderful Days (a.k.a. Sky Blue) (2003),Animation|Sci-Fi,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8136,2.128571429,35,2.669645521,Indestructible Man (1956),Crime|Horror|Sci-Fi,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
8137,2.145833333,48,2.580997067,"Wasp Woman, The (1959)",Horror|Sci-Fi,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8138,1.938461538,65,2.341032123,Attack of the Giant Leeches (1959),Horror|Sci-Fi,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8139,2.944444444,36,3.166720598,Deranged (1974),Horror|Thriller,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8140,3.467741935,62,3.484164222,The Cruel Sea (1953),Drama|War,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
8141,2.711538462,26,3.086870722,Sodom and Gomorrah (1962),Adventure|Drama,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
8142,3.259259259,162,3.291683667,Dead or Alive: Hanzaisha (1999),Action|Crime,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8143,3.62244898,98,3.605581622,Lola Montès (1955),Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8147,3.649493243,592,3.645227679,Charly (1968),Drama|Sci-Fi,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8149,3.024390244,41,3.201107852,"Atlantis, the Lost Continent (1961)",Adventure|Sci-Fi,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8153,3.531847134,157,3.531674831,Lust for Life (1956),Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8154,3.925946242,1823,3.921230241,"Dolce Vita, La (1960)",Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8157,3.692361111,720,3.68756037,Jin Roh: The Wolf Brigade (Jin-Rô) (1998),Animation|Fantasy|Thriller,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8158,3.503131524,479,3.504330927,Rush (1991),Crime|Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
8167,3.83976834,518,3.827166286,Captain Blood (1935),Action|Adventure|Romance,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
8168,2.790322581,62,2.984164222,"Lift, De (1983)",Horror|Thriller,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8169,3.260587942,2007,3.263513945,*batteries not included (1987),Children|Comedy|Fantasy|Sci-Fi,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8183,3.66893733,734,3.664907136,Educating Rita (1983),Comedy|Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
8187,3.117647059,51,3.242051982,On Moonlight Bay (1951),Comedy|Musical,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
8188,3.998281787,291,3.965398705,Sansho the Bailiff (Sanshô dayû) (1954),Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8189,3.426470588,102,3.444917699,Zazie dans le métro (1960),Comedy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8190,3.599358974,156,3.590841543,"Americanization of Emily, The (1964)",Comedy|Drama|War,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
8191,3.771604938,324,3.756271083,Anne of the Thousand Days (1969),Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8194,3.446078431,102,3.461046731,Baby Doll (1956),Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8195,3.942338073,633,3.928503503,"Avventura, L' (Adventure, The) (1960)",Drama|Mystery|Romance,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
8196,3.172340426,235,3.20299531,Beyond the Valley of the Dolls (1970),Comedy|Horror,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
8197,3.902936378,613,3.890031173,Hiroshima Mon Amour (1959),Drama|Romance|War,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
8198,3.472222222,72,3.48584888,"1000 Eyes of Dr. Mabuse, The (Die 1000 Augen des Dr. Mabuse) (1960)",Crime|Horror|Mystery|Thriller,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
8199,3.923762376,505,3.907343064,Ugetsu (Ugetsu monogatari) (1953),Drama|Thriller,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8201,3.396226415,106,3.419295271,At Play in the Fields of the Lord (1991),Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8202,3.53,50,3.530136037,"Golden Coach, The (Le carrosse d'or) (1953)",Comedy|Drama|Romance,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
8203,3.583333333,24,3.558039015,"War Is Over, The (Guerre est finie, La) (1966)",Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8206,3.16875,80,3.246762693,Mystery of the Wax Museum (1933),Horror,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8207,3.921362077,2041,3.917193308,"Day of the Jackal, The (1973)",Crime|Thriller,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8208,3.540909091,110,3.539165111,"Razor's Edge, The (1946)",Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8221,3.615853659,164,3.605751584,War of the Buttons (1994),Adventure|Children|Drama,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
8222,3.322580645,124,3.353902703,"Other, The (1972)",Drama|Horror|Mystery|Thriller,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
8225,3.357629428,734,3.362658459,Night of the Living Dead (1990),Horror,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8227,3.295918367,98,3.338914956,Drums Along the Mohawk (1939),Adventure|War|Western,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
8228,4.011533666,3208,4.008256902,"Maltese Falcon, The (a.k.a. Dangerous Female) (1931)",Mystery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8232,3.72972973,74,3.684060361,I Love You Again (1940),Comedy|Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
8235,3.917943107,457,3.900145709,Safety Last! (1923),Action|Comedy|Romance,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
8236,3.423076923,52,3.454997225,While the City Sleeps (1956),Drama|Film-Noir,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
8238,3.380952381,63,3.419644643,Little Murders (1971),Comedy|Crime,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
8239,3.9527897,466,3.933749579,Viridiana (1961),Comedy|Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
8240,3.387755102,49,3.431968939,Totally F***ed Up (1993),Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8241,2.485507246,69,2.738129612,Masterminds (1997),Action|Comedy|Thriller,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8252,3.016666667,30,3.234034513,You're a Big Boy Now (1966),Comedy|Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
8253,3.867854184,1207,3.861814316,Lupin III: The Castle Of Cagliostro (Rupan sansei: Kariosutoro no shiro) (1979),Action|Adventure|Animation|Comedy|Crime|Mystery,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0
8254,3.777777778,720,3.770444467,Arizona Dream (1993),Comedy|Drama|Fantasy|Romance,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
8255,3.220588235,34,3.342317762,Chaos (Kaosu) (1999),Crime|Mystery|Thriller,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
8256,3.612,125,3.599794522,Queen Christina (1933),Drama|Romance,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8257,3.534482759,87,3.533667841,Battleground (1949),Action|Drama|War,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
8258,3.108490566,106,3.181014021,Citizen Toxie: The Toxic Avenger IV (2000),Action|Comedy|Horror,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
8259,3.134615385,104,3.203728529,Hooper (1978),Action|Comedy,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8260,3.714912281,114,3.68507202,"Crazy Stranger, The (Gadjo Dilo) (1997)",Comedy|Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
8261,3.83640553,434,3.821644287,3 Women (Three Women) (1977),Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8263,3.305970149,67,3.361458367,Take Me Out to the Ball Game (1949),Comedy|Musical|Romance,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
8264,3.826030928,388,3.810170231,Grey Gardens (1975),Documentary,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8265,2.264367816,87,2.519906373,Frogs (1972),Drama|Horror|Mystery|Thriller,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
8266,3.022801303,614,3.040361312,Purple Rain (1984),Drama|Musical,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
8267,3.229166667,24,3.373256406,Signs of Life (Lebenszeichen) (1968),Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8268,3.126705653,513,3.143308027,Point of No Return (1993),Action|Thriller,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8269,2.441860465,43,2.810304533,Short Time (1990),Comedy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8270,3.721590909,264,3.706887394,"Hairdresser's Husband, The (Le mari de la coiffeuse) (1990)",Comedy|Drama|Romance,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
8272,3.330882353,68,3.379664385,Cromwell (1970),Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8273,3.385572139,201,3.39986455,"Tale of Ham and Passion, A (Jamón, Jamón) (1992)",Comedy|Drama|Romance,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
